FID,id,global_id,name,ward_code,timestamp,geom,lga_name,state_code,state_name
sv_factory_sites.fid-4f319755_16f104f4870_-623f,7593,bdb82100-4714-4ffa-9859-7b0bd079eeaa,Milutiti Garri Processing Factory,OYSATA09,10:17:21,POINT (3.94306 8.145785),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-623e,7594,45c9e34d-50e4-462f-ad4b-a8358fa9abe8,Ashipa Garri Processing Factory,OYSATA09,10:17:21,POINT (3.8609413 8.1982102),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-623d,7595,1f3694f7-55d9-4724-949d-03c5b0b901ef,Oluwa Seun Block Industry,OYSIDO10,10:17:21,POINT (3.750031667 7.372613333),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-623c,7596,9d09fb12-c8b7-416a-9c87-501503d5434c,Ajepero Gari Factory,OYSISN04,10:17:21,POINT (3.693775 7.917026667),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-623b,7597,f70f0231-9d23-4833-99a6-28ad0926bcef,Asela Garri Factory,OYSISN04,10:17:21,POINT (3.6498367 7.7908083),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-623a,7598,fc15cf2f-b610-49a0-a6de-b1ee35a6e6eb,Oluwalose Garri Factory,OYSISN04,10:17:21,POINT (3.64250644421955 7.780684948410524),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6239,7599,8fc4d8dd-357a-41e7-a7b6-9c42da5465d4,ASAS Bode Foam,OYSEGA04,10:17:21,POINT (4.058988333 7.384463333),Egbeda,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6238,7600,2025553f-1856-485e-8cb0-00c91a4754b1,Nikers Aluminium,OYSEGA04,10:17:21,POINT (4.018336667 7.38247),Egbeda,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6237,7601,5fed9480-7a28-45ec-8eac-bf4b9a2176eb,Garrison Processing Factory,OYSIDO08,10:17:21,POINT (3.595451667 7.545355),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6236,7602,5f4d0cd8-14f9-478e-a432-3f3c9316a740,Garri Processing,OYSISN04,10:17:21,POINT (3.632265 7.817958333),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6235,7603,c2861b1e-0c32-4fc7-b542-02f6941bd8fd,Ola Jesu Block Industry Jagun Eleshin,OYSONA08,10:17:21,POINT (3.9838354 7.3541698),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6234,7604,556d2bf1-f739-45d3-97c8-51a87cea5d4e,Jagun Elesin Block Industry,OYSONA08,10:17:21,POINT (3.9839073 7.3551329),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6233,7605,8ff9ff58-22fb-49d9-97bc-97ab1dad8352,Olohunlogbon Block Industry Jagun Eleshin,OYSONA08,10:17:21,POINT (3.9796205 7.3553301),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6232,7606,fb9f6152-efed-44dd-ac5d-0b278cd74946,Omo Olokemeki Block Industry Jagun Eleshin,OYSONA08,10:17:21,POINT (3.9772803 7.3521569),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6231,7607,ba6e08c4-ac76-4fa4-8b1a-93399eeb5885,Cassava Industry,OYSIDO06,10:17:21,POINT (3.633151667 7.603911667),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6230,7608,f61fd90f-eac2-4eee-acff-b39ddd722dfa,Laide Garri Factory,OYSISN07,10:17:21,POINT (3.6594933 8.198975),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622f,7609,5278e33e-f6f7-409a-a13b-9d9056c96f1c,Gari Industry Oke Igbagbo Ipapo Ilaro,OYSIWU03,10:17:21,POINT (3.5077924 8.1222474),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622e,7610,e70ea5fa-9f47-445b-be5b-28b8e3573e12,Garri Industry,OYSIWU03,10:17:21,POINT (3.5189501 8.1373565),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622d,7611,508d57f9-3417-400b-b9ec-eadc0a880ef2,Togo Filah Gari Industry,OYSIWU03,10:17:21,POINT (3.5154353 8.1333887),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622c,7612,b6e3af2f-9a00-4cb1-a69f-2aba0b65342d,Asurara Gari Industry,OYSIWU03,10:17:21,POINT (3.5125879 8.1300944),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622b,7613,e878982d-3762-447a-9ac5-113f2cb50b9e,Blank Factory,OYSATIB08,10:17:21,POINT (3.0291383 8.2971017),Atisbo,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-622a,7614,3c5d37bb-3e26-4e72-ae54-5bd061dfff2f,Kososi Amo Cassava Factory,OYSATA09,10:17:21,POINT (3.836201667 8.15378),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6229,7615,1cbed492-6ce2-4ff7-91a1-9064a4c6ae28,Koso Iludun Cassava Factory,OYSATA09,10:17:21,POINT (3.83536 8.172273333),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6228,7616,38d2477e-72c1-4859-a3d7-692e21f43135,Scripture Union Gari Factory,OYSISN07,10:17:21,POINT (3.73335 8.185348333),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6227,7617,dda36b1e-a738-4c0d-bf8c-ba7acae56f4b,Garri Factory Near General Hospital,OYSISN01,10:17:21,POINT (3.435295 7.8351),Iseyin,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6226,7618,bf3321bf-5d11-477a-8e2f-758a8c40bf83,Block Industrial,OYSAFO01,10:17:21,POINT (3.94397 7.787203333),Afijio,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6225,7619,ea674644-4c6a-4582-85de-6177acd69b7c,Okaka Saw Mill Okaka,OYSIWU06,10:17:21,POINT (3.450413333 8.21243),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6224,7620,6dedebd3-8d84-46fb-9f4b-1cb337efd124,Arapa Charcoal House,OYSIWU05,10:17:21,POINT (3.466833333 8.217468333),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6223,7621,b8e0d8bb-9c37-4061-b047-e2b867d8e9b2,Marble Site,OYSOSO05,10:17:21,POINT (4.07569 8.66168),Olorunsogo,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6222,7622,afa421b4-8651-40b4-af8c-70219e48be9b,Funmi Garri Production Industry,OYSIJA04,10:17:21,POINT (3.221826299559471 7.833031665198237),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6221,7623,b451b926-136e-4910-9e61-556e83f1ef0e,Charcoal Industry,OYSIJA04,10:17:21,POINT (3.220351667 7.825591667),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6220,7624,7ab718d3-04f0-4318-977a-69d9f969c4c5,Ifesowapo Charcoal Industry,OYSIJA04,10:17:21,POINT (3.220518333 7.82681),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621f,7625,438166c9-fd50-400a-95b0-b6407323e694,Iya Gbenga Garri Industry,OYSIJA04,10:17:21,POINT (3.221685 7.830163333),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621e,7626,2e262670-eb35-4c1d-9c3d-833a86db440f,Temidire 1 Garri Production,OYSIJA04,10:17:21,POINT (3.2224135 7.8336592),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621d,7627,13901839-8ef3-4d12-a1cf-fd3892e0fe17,Temidire 2 Garri Production,OYSIJA04,10:17:21,POINT (3.2219762 7.833375),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621c,7628,efd05652-aa60-4d91-90e0-68fe1e9a4c3d,Temidire 3 Garri Processing Factory,OYSIJA04,10:17:21,POINT (3.2221966 7.8365103),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621b,7629,3de428db-1bfe-4a49-a59e-e91f0bc7fd2d,Baba Ibeji Garri Processing Factory,OYSIJA04,10:17:21,POINT (3.2208826 7.8367753),Iwajowa,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-621a,7630,352e723f-b1c1-4dad-9e29-09df3e2fc0ad,Iyalode Cassava Factory,OYSATA09,10:17:21,POINT (3.948911667 8.084038333),Atiba,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6219,7631,19e0d24e-173b-4cc0-8f0a-78b06e8cf84a,First Divine Block Industry,OYSIDO10,10:17:21,POINT (3.7016941 7.3954657),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6218,7632,67e0a4bd-29d3-46a5-9842-b58c2a8a4c87,Mokas Block And Concrete Industry,OYSIDO10,10:17:21,POINT (3.7030103 7.3956468),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6217,7633,098a2497-d2a1-479a-a39f-b3bd0532776e,Eniafelamo Block Industry,OYSIDO10,10:17:21,POINT (3.7066692 7.3963257),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6216,7634,e8121888-0311-4e3c-ad28-a442f0a6eefc,Qarry Industrial Umuezeoke Ezillo II,EBSZLL11,10:17:21,POINT (7.796586667 6.414456667),Ishielu,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6215,7635,4f08cdf8-8c61-426f-9940-5be4386694ea,Mr Chukwu Block Industry,EBSUGB16,10:17:21,POINT (8.112401667 6.33685),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6214,7636,3f065e2a-40b1-4416-9ca2-c2bce8d57cd0,Okeke Block Industry,EBSUGB16,10:17:21,POINT (8.111616667 6.336975),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6213,7637,f144d496-1ebb-4743-ba64-2e1a71f820ee,Udo Welding Site,EBSUGB16,10:17:21,POINT (8.110658333 6.338388333),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6212,7638,f86857e6-9df4-4e59-adf7-3892c792a451,Divine Gift Block Industry,EBSUGB05,10:17:21,POINT (8.076715 6.332866667),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6211,7639,93b3bda2-d766-4b17-90b6-9cf233627e35,Ekwe Block Industry,EBSUGB05,10:17:21,POINT (8.075258333 6.334336667),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6210,7640,356cf279-b527-4f7e-9a21-79380cca91be,Agu Egbarigba Rice Mill,EBSNCA05,10:17:21,POINT (7.929493333 6.012033333),Onicha,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620f,7641,327ba850-4d5a-4036-9317-8545b0e7c941,Ogbenyi Mud Blocks Unit,EBSHKW14,10:17:21,POINT (7.952393333 6.506058333),Ohaukwu,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620e,7642,eed8c7d4-b474-4f3a-8a38-84f90611aefb,Amaga Door Furniture Site,EBSUGB05,10:17:21,POINT (8.079736667 6.333661667),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620d,7643,0cec1624-01b2-4db5-88a3-d2518e84a2cc,Ekpaomaka Igboji Rice Mile,EBSCHR07,10:17:21,POINT (8.15035 6.0801033),Ikwo,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620c,7644,4f0b1fc0-bc28-4628-be27-86ba47517f5b,Odageri Rice Mill,EBSCHR10,10:17:21,POINT (8.363851667 6.190878333),Ikwo,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620b,7645,8067d3d8-c116-47e7-bec5-9cb727872450,Chief Bennad Rice Mill,EBSCHR10,10:17:21,POINT (8.36411763175771 6.190642667801762),Ikwo,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-620a,7646,c599e67d-22a4-4719-8c75-2ff01c0cac82,Onuesu Amaeluagu Okposi Sand Factory,EBSBZR16,10:17:21,POINT (7.825286667 5.97725),Ohaozara,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6209,7647,ccc10444-2ae7-45d5-8f3f-51ec706f9a4c,Niger Cem Cement Factory,EBSZLL29,10:17:21,POINT (7.7964733 6.5439717),Ishielu,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6208,7648,b830b4ce-710e-4bc7-8ce9-47f5e63ddf5c,Niger Cem Main Factory,EBSZLL29,10:17:21,POINT (7.794598333 6.543161667),Ishielu,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-6207,7649,09886097-ec13-4d75-9b97-a943cb322b75,AF Mag Block Industry Awotan Ibadan,OYSIDO03,10:17:21,POINT (3.853205 7.453601667),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6206,7650,51429783-1df0-457d-8ce8-c13dff6136d9,Monyashau Block Industry Aba Otun,OYSONA08,10:17:21,POINT (3.993826667 7.304051667),Ona Ara,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6205,7651,569d3185-6170-459d-9273-59a815de1563,Palm Oil,IMSURU09,10:17:21,POINT (7.045029212833694 5.895885277601228),Ideato North,IM,Imo
sv_factory_sites.fid-4f319755_16f104f4870_-6204,7652,69570600-e447-4f80-abc3-a6c69765a9c9,Oko Ile Garri Industry,OYSOIE04,10:17:21,POINT (4.01491 8.194928333),Ori Ire,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6203,7653,558f2906-aa80-4634-a7ad-d408604d5323,Kunlun Quarry Elerin,OYSOYE06,10:17:21,POINT (3.962636667 7.144531667),Oluyole,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6202,7654,d5281469-bc30-480b-b37c-9d4076435cfd,Gods Favored Block Industry,OYSIDO03,10:17:21,POINT (3.862568333 7.480803333),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-6201,7655,d19695c6-f1ee-4f9e-b307-f70ed712c14e,Mettile Energy And Gas,9008_01,10:17:21,POINT (8.3212243 5.0109017),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-6200,7656,79dd2e8c-dc52-4dd1-b4f7-35e43de1ecad,Alkanes Petroleum And Gas,9008_01,10:17:21,POINT (8.3216156 5.0116121),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61ff,7657,bc1ea7eb-530b-4b1b-a3e2-36a35eb7aa94,Kasolag Intl Enterprises,OYSIDO03,10:17:21,POINT (3.863603333 7.482948333),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61fe,7658,ae9d3b5d-3294-4820-8730-decaa36c3e36,Ibukun Ola Standard Block Industry,OYSIDO10,10:17:21,POINT (3.791501667 7.365405),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61fd,7659,26e25c98-a170-413e-a6e7-8a43ee25b4e9,Jayeola Block Industry Foko Agba Village Apata Ibadan,OYSIDO10,10:17:21,POINT (3.776405 7.36438),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61fc,7660,ab95e8ba-7825-49a8-bb0c-4ecbc9295ddf,D Mathins Construction Ltd,OYSIDO10,10:17:21,POINT (3.773001667 7.398156667),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61fb,7661,ded1f07d-b06c-4885-9ccc-4cbbe365719d,Al Wajud Block Industry,OYSIDO10,10:17:21,POINT (3.738835 7.40885),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61fa,7662,577b7a50-1ebc-42ec-b326-fa5f95d38b93,Gas Filling Station,9008_01,10:17:21,POINT (8.3221742 5.0115598),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61f9,7663,bac46b41-2039-4b18-803a-3109983a897e,Mainland Oil Gas,9008_01,10:17:21,POINT (8.3230665 5.0113373),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61f8,7664,41f49ba8-52b1-4131-8107-c3401bedf963,Eris Block Industry,OYSIDO10,10:17:21,POINT (3.805572587704846 7.398685504004405),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f7,7665,b007f2f4-c01e-494d-b594-cea16f1e09fb,Newcore International Energy And Gas,9008_01,10:17:21,POINT (8.3240102 5.0100865),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61f6,7666,b2bd2b34-f724-4c34-9c7a-f655e8592bd3,De Block Industry Agbofieti Apata Ibadan,OYSIDO10,10:17:21,POINT (3.81424 7.411913333),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f5,7667,6c60d4b4-ad39-4db0-8edf-5556157fe4d9,Ola Sheu Blocks,OYSOYE02,10:17:21,POINT (3.923288333 7.31081),Oluyole,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f4,7668,1b113d33-c19d-493f-bbf8-866d96b66dd2,Oysg Unicef Assisted Garri Processing Centre,OYSOSO05,10:17:21,POINT (4.054168333 8.645121667),Olorunsogo,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f3,7669,42048e32-ace0-4f40-905c-13ba32a04ef8,De Gold and Company Nigeria Limited,OYSIDO03,10:17:21,POINT (3.841918333 7.475543333),Ido,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f2,7670,da2d4d66-0739-4802-b0f5-15d55365d565,Serafarik Industrial Sawmill Otu,OYSIWU09,10:17:21,POINT (3.395551667 8.208033333),Itesiwaju,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61f1,7671,541a90bd-2cd3-4766-bea4-18949176908e,Glo rich Fashion Complex,EBSUGB01,10:17:21,POINT (8.109625 6.321766667),Ebonyi,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-61f0,7672,929024a3-7a77-4ef3-9a7d-916d85d382e1,Ofe Iyi Okwuohia Oil Mill,IMSTTK08,10:17:21,POINT (7.352351151229211 5.592974976529389),Obowo,IM,Imo
sv_factory_sites.fid-4f319755_16f104f4870_-61ef,7673,52520806-4369-47f5-b646-de32f7b059de,Nnpc Tank Farm,9008_01,10:17:21,POINT (8.3242185 5.0122097),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61ee,7674,110caed0-5326-430b-9bd6-e59d30c8c5d9,Dangote Flour Mills Plc,9008_01,10:17:21,POINT (8.3190698 5.0137946),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61ed,7675,f11ee3f3-f06b-4e7b-8fb7-b53e3830e6d6,Saw Mill,OGSADO10,10:17:21,POINT (3.1183333333333336 6.688195),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-61ec,7676,ab072bb3-dbfa-445b-96d0-e16d492e5fb0,Jilnas Cement,ABSUMA19,10:17:21,POINT (7.471756667 5.535438333),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-61eb,7677,604efc00-667c-4d62-9cae-fd220d67ff2f,Uko Oil Palm Mill,CRSKAM05,10:17:21,POINT (8.332056667 5.323066667),Akamkpa,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61ea,7678,82f62028-7760-4d21-8cf7-c1c3703280c3,Ete Oil Palm Mill,CRSKAM05,10:17:21,POINT (8.332106667 5.32355),Akamkpa,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e9,7679,e51ae852-adc8-4b76-b677-946f0ef5d448,Yadels Table Water,CRSKMM03,10:17:21,POINT (8.723453333 5.988905),Ikom,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e8,7680,55d3cde3-da14-42e3-b8ad-372b5f0d99b1,Oil Mill,CRSKMM03,10:17:21,POINT (8.745795 5.946693333),Ikom,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e7,7681,eb922199-ad18-46ee-9c3d-bb7b00713954,Oil Palm Mill,CRSKAM04,10:17:21,POINT (8.26823 5.379375),Akamkpa,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e6,7682,e940da41-0cfd-4655-a65e-bc820c173aa7,Imo Oil Palm Mill,CRSKAM04,10:17:21,POINT (8.269501667 5.377265),Akamkpa,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e5,7683,c0e57a79-ba38-465d-b93d-761b2806467c,Okon Eyo Mill,CRSKAM04,10:17:21,POINT (8.2515933 5.3513033),Akamkpa,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e4,7684,9d526d8a-0c02-4c54-805f-f2ef1bf1326b,Oil Factory,CRSKMM10,10:17:21,POINT (8.656455 6.264906667),Ikom,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61e3,7685,fea5d3e5-b7a2-4b85-89a0-caed51e04512,Oke Ara Factory,OSSIRE10,10:17:21,POINT (4.213008333 7.368215),Irewole,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61e2,7686,7ace1460-4999-4fa0-9151-6d989d9f6408,Young Builder,OSSIRE10,10:17:21,POINT (4.206068333 7.371661667),Irewole,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61e1,7687,1f31eb29-f3d4-4d7e-a150-9fba6654023d,Oil Factory C50,OSSAYE07,10:17:21,POINT (4.228755 7.539753333),Ayedire,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61e0,7688,5f55d5fd-4fef-4b07-9cda-5baf46132a01,Cassava Processing,OSSILA10,10:17:21,POINT (4.877285 8.000561667),Ila,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61df,7689,fca9ab0d-836a-4fba-80aa-7148ea216e6e,Olatoke Blocks,OSSICL10,10:17:21,POINT (4.574951667 7.52337),Ife Central,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61de,7690,28e56528-75ce-4834-b27a-5af27e6168f6,Dozzy Oil Tank Farm,9008_01,10:17:21,POINT (8.3198232 5.0188354),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61dd,7691,8db02b74-0a03-4e44-a87b-0e30edfac114,Linc Oil and Gas,9008_01,10:17:21,POINT (8.3219045 5.0195851),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61dc,7692,cfd9dc9f-04d4-4394-8b39-610e5daebe7d,Ibafon Oil Fze,9008_01,10:17:21,POINT (8.3221118 5.0201011),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61db,7693,78528c90-7ebd-4f7c-a58f-ad7d2bd8b590,Weldering Iron Binding,9008_01,10:17:21,POINT (8.3363683 5.0107783),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61da,7694,8f754f6f-99f3-4c01-af06-47a5546e7e19,Block Industry,9008_01,10:17:21,POINT (8.33807 5.01039),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d9,7695,4ec2380e-5363-41f1-af8d-28cd90bf5e2a,Calabar Wood Processing Factory,9008_01,10:17:21,POINT (8.3322242 4.9970721),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d8,7696,35bc7221-d398-4fd6-9360-414c09fe7acf,System Metal,9008_01,10:17:21,POINT (8.330431 5.0005411),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d7,7697,6a2794f9-b8f3-4df9-972d-23586787fd52,Nwata Anayoeze Oil And Gas,ABSUMA11,10:17:21,POINT (7.492308636998898 5.584867132781423),Umuahia North,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-61d6,7698,9a00c59c-e2f9-43f1-832b-e204da4cf970,Boston Bottle Water,9008_01,10:17:21,POINT (8.3379264 4.99144),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d5,7699,14387351-5e78-4f46-8a34-3d627efdacd2,Heartland Nigeria Limited,9008_01,10:17:21,POINT (8.3538933 5.0366933),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d4,7700,2992759f-f64e-43c0-a688-c0dcd35533cd,Le Bek Steel Construction Nigeria Limited,ABSSSM12,10:17:21,POINT (7.330515 5.127406667),Osisioma Ngwa,AB,Abia
sv_factory_sites.fid-4f319755_16f104f4870_-61d3,7701,f7cc9805-7cd4-4547-8805-b88262c24d2f,Palm Oil Mill Factory Calabar Ikom,CRSAKP10,10:17:21,POINT (8.1062717 5.6157033),Biase,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d2,7702,3bab39c2-512e-47c9-a456-836f74760c9b,Knights Factory,9008_01,10:17:21,POINT (8.3192493 5.0075649),Calabar Municipal,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d1,7703,1e441a19-dc01-4749-b73d-75570fb54a61,Oaths Corp Resources Ltg,CRSEFE04,10:17:21,POINT (8.83452 6.0149167),Etung,CR,Cross River
sv_factory_sites.fid-4f319755_16f104f4870_-61d0,7704,0bf9fbb3-0d67-48f8-bc0f-3779cf48b9d8,Garri Factory,EBSZLL18,10:17:21,POINT (7.8041883 6.57785),Ishielu,EB,Ebonyi
sv_factory_sites.fid-4f319755_16f104f4870_-61cf,7705,3d3abab4-70fe-49ae-947e-8a49eef6b780,I I Block Industry,IMSURU01,10:17:21,POINT (7.068262485489875 5.921551708229314),Ideato North,IM,Imo
sv_factory_sites.fid-4f319755_16f104f4870_-61ce,7706,899ad5ff-4452-4e9f-92b3-1bf105ee5e22,Oil Mill 2,IMSEBM04,10:17:21,POINT (6.759685121687634 5.54803065150332),Ohaji/Egbema,IM,Imo
sv_factory_sites.fid-4f319755_16f104f4870_-61cd,7707,3ce77b34-86fc-49da-a2c3-738fe0dfcd3a,Block Industry 19,OSSENH01,10:17:21,POINT (4.485683333 7.709393333),Ede North,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61cc,7708,eea772dd-1a84-4bd9-b753-77c2eb41922d,Block Industry,OSSEDE06,10:17:21,POINT (4.476521667 7.812685),Egbedore,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61cb,7709,79fb1fbd-503c-4223-b018-dfa655051813,Eebu Ileba,OYSAFO10,10:17:21,POINT (3.9554 7.64808),Afijio,OY,Oyo
sv_factory_sites.fid-4f319755_16f104f4870_-61ca,7710,8851e672-ae5b-4ad8-a48c-8d0f5d8626e0,Factory 7C,OSSOIE05,10:17:21,POINT (4.804513333 7.676366667),Oriade,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61c9,7711,9ecd2ad2-d72a-401f-8e7e-17c504bb94f7,Feed Mill,OSSAYE06,10:17:21,POINT (4.272286667 7.622061667),Ayedire,OS,Osun
sv_factory_sites.fid-4f319755_16f104f4870_-61c8,7712,9876a6dc-e67d-416c-84c6-0aa77b4fdd10,Factory 1,OSSEDE06,10:17:21,POINT (4.492026667 7.780236667),Egbedore,OS,Osun
